Component,Message Purpose,Service ID,Function Id,Opcode,,,
sds2hmi_sdsfi_ , AppsLaunchApplicationMethodStart ,623,2562,2,,,
sds2hmi_sdsfi_ , CommonActionRequestGet ,623,3,1,,,
sds2hmi_sdsfi_ , CommonActionRequestRelUpReg ,623,3,4,,,
sds2hmi_sdsfi_ , CommonActionRequestStatus ,623,3,6,,,
sds2hmi_sdsfi_ , CommonActionRequestUpReg ,623,3,3,,,
sds2hmi_sdsfi_ , CommonGetListElementMethodResult ,623,260,7,,,
sds2hmi_sdsfi_ , CommonGetListElementMethodStart ,623,260,2,,,
sds2hmi_sdsfi_ , CommonGetListInfoMethodResult ,623,266,7,,,
sds2hmi_sdsfi_ , CommonGetListInfoMethodStart ,623,266,2,,,
sds2hmi_sdsfi_ , CommonInteractionLoggerMethodResult ,623,264,7,,,
sds2hmi_sdsfi_ , CommonInteractionLoggerMethodStart ,623,264,2,,,
sds2hmi_sdsfi_ , CommonSelectListElementMethodResult ,623,259,7,,,
sds2hmi_sdsfi_ , CommonSelectListElementMethodStart ,623,259,2,,,
sds2hmi_sdsfi_ , CommonSetActiveApplicationMethodResult ,623,261,7,,,
sds2hmi_sdsfi_ , CommonSetActiveApplicationMethodStart ,623,261,2,,,
sds2hmi_sdsfi_ , CommonSetAvailableSpeakersMethodResult ,623,262,7,,,
sds2hmi_sdsfi_ , CommonSetAvailableSpeakersMethodStart ,623,262,2,,,
sds2hmi_sdsfi_ , CommonSetAvailableUserwordsMethodResult ,623,263,7,,,
sds2hmi_sdsfi_ , CommonSetAvailableUserwordsMethodStart ,623,263,2,,,
sds2hmi_sdsfi_ , CommonSetDynAccessInfoMethodResult ,623,2563,7,,,
sds2hmi_sdsfi_ , CommonSetDynAccessInfoMethodStart ,623,2563,2,,,
sds2hmi_sdsfi_ , CommonSettingsMethodResult ,623,265,7,,,
sds2hmi_sdsfi_ , CommonSettingsMethodStart ,623,265,2,,,
sds2hmi_sdsfi_ , CommonSettingsRequestGet ,623,12,1,,,
sds2hmi_sdsfi_ , CommonSettingsRequestRelUpReg ,623,12,4,,,
sds2hmi_sdsfi_ , CommonSettingsRequestStatus ,623,12,6,,,
sds2hmi_sdsfi_ , CommonSettingsRequestUpReg ,623,12,3,,,
sds2hmi_sdsfi_ , CommonShowDialogMethodResult ,623,258,7,,,
sds2hmi_sdsfi_ , CommonShowDialogMethodStart ,623,258,2,,,
sds2hmi_sdsfi_ , CommonStartSessionMethodResult ,623,256,7,,,
sds2hmi_sdsfi_ , CommonStartSessionMethodStart ,623,256,2,,,
sds2hmi_sdsfi_ , CommonStatusGet ,623,4,1,,,
sds2hmi_sdsfi_ , CommonStatusRelUpReg ,623,4,4,,,
sds2hmi_sdsfi_ , CommonStatusStatus ,623,4,6,,,
sds2hmi_sdsfi_ , CommonStatusUpReg ,623,4,3,,,
sds2hmi_sdsfi_ , CommonStopSessionMethodResult ,623,257,7,,,
sds2hmi_sdsfi_ , CommonStopSessionMethodStart ,623,257,2,,,
sds2hmi_sdsfi_ , ConnectedDeviceStatusGet ,519,20482,1,,,
sds2hmi_sdsfi_ , ConnectedDeviceStatusRelUpReg ,519,20482,4,,,
sds2hmi_sdsfi_ , ConnectedDeviceStatusSet ,623,15,0,,,
sds2hmi_sdsfi_ , ConnectedDeviceStatusStatus ,519,20482,6,,,
sds2hmi_sdsfi_ , ConnectedDeviceStatusUpReg ,519,20482,3,,,
sds2hmi_sdsfi_ , ContactsGetAmbiguityListMethodResult ,623,2305,7,,,
sds2hmi_sdsfi_ , ContactsGetAmbiguityListMethodStart ,623,2305,2,,,
sds2hmi_sdsfi_ , InfoShowMenuMethodResult ,623,2560,7,,,
sds2hmi_sdsfi_ , InfoShowMenuMethodStart ,623,2560,2,,,
sds2hmi_sdsfi_ , MediaGetAmbiguityListMethodResult ,623,1283,7,,,
sds2hmi_sdsfi_ , MediaGetAmbiguityListMethodStart ,623,1283,2,,,
sds2hmi_sdsfi_ , MediaGetDatabaseMethodResult ,623,1282,7,,,
sds2hmi_sdsfi_ , MediaGetDatabaseMethodStart ,623,1282,2,,,
sds2hmi_sdsfi_ , MediaGetDeviceInfoMethodResult ,623,1284,7,,,
sds2hmi_sdsfi_ , MediaGetDeviceInfoMethodStart ,623,1284,2,,,
sds2hmi_sdsfi_ , MediaPlayMethodResult ,623,1281,7,,,
sds2hmi_sdsfi_ , MediaPlayMethodStart ,623,1281,2,,,
sds2hmi_sdsfi_ , MediaStatusGet ,623,6,1,,,
sds2hmi_sdsfi_ , MediaStatusRelUpReg ,623,6,4,,,
sds2hmi_sdsfi_ , MediaStatusStatus ,623,6,6,,,
sds2hmi_sdsfi_ , MediaStatusUpReg ,623,6,3,,,
sds2hmi_sdsfi_ , NaviCurrentCountryStateGet ,623,11,1,,,
sds2hmi_sdsfi_ , NaviCurrentCountryStateRelUpReg ,623,11,4,,,
sds2hmi_sdsfi_ , NaviCurrentCountryStateStatus ,623,11,6,,,
sds2hmi_sdsfi_ , NaviCurrentCountryStateUpReg ,623,11,3,,,
sds2hmi_sdsfi_ , NaviDeleteDestinationMethodResult ,623,1549,7,,,
sds2hmi_sdsfi_ , NaviDeleteDestinationMethodStart ,623,1549,2,,,
sds2hmi_sdsfi_ , NaviGetAmbiguityListMethodResult ,623,1553,7,,,
sds2hmi_sdsfi_ , NaviGetAmbiguityListMethodStart ,623,1553,2,,,
sds2hmi_sdsfi_ , NaviGetContactListEntriesMethodResult ,623,1546,7,,,
sds2hmi_sdsfi_ , NaviGetContactListEntriesMethodStart ,623,1546,2,,,
sds2hmi_sdsfi_ , NaviGetCurrentDestinationMethodResult ,623,1551,7,,,
sds2hmi_sdsfi_ , NaviGetCurrentDestinationMethodStart ,623,1551,2,,,
sds2hmi_sdsfi_ , NaviGetHouseNumberRangeMethodResult ,623,1563,7,,,
sds2hmi_sdsfi_ , NaviGetHouseNumberRangeMethodStart ,623,1563,2,,,
sds2hmi_sdsfi_ , NaviGetMapModeMethodResult ,623,1545,7,,,
sds2hmi_sdsfi_ , NaviGetMapModeMethodStart ,623,1545,2,,,
sds2hmi_sdsfi_ , NaviGetPoiCategoriesMethodResult ,623,1558,7,,,
sds2hmi_sdsfi_ , NaviGetPoiCategoriesMethodStart ,623,1558,2,,,
sds2hmi_sdsfi_ , NaviGetRouteCriteriaMethodResult ,623,1540,7,,,
sds2hmi_sdsfi_ , NaviGetRouteCriteriaMethodStart ,623,1540,2,,,
sds2hmi_sdsfi_ , NaviGetTmcListEntriesMethodResult ,623,1559,7,,,
sds2hmi_sdsfi_ , NaviGetTmcListEntriesMethodStart ,623,1559,2,,,
sds2hmi_sdsfi_ , NaviGetWaypointListInfoMethodResult ,623,1564,7,,,
sds2hmi_sdsfi_ , NaviGetWaypointListInfoMethodStart ,623,1564,2,,,
sds2hmi_sdsfi_ , NaviNewDestinationMethodResult ,623,1550,7,,,
sds2hmi_sdsfi_ , NaviNewDestinationMethodStart ,623,1550,2,,,
sds2hmi_sdsfi_ , NaviSelectDestListEntryMethodResult ,623,1547,7,,,
sds2hmi_sdsfi_ , NaviSelectDestListEntryMethodStart ,623,1547,2,,,
sds2hmi_sdsfi_ , NaviSelectTmcListEntryMethodResult ,623,1560,7,,,
sds2hmi_sdsfi_ , NaviSelectTmcListEntryMethodStart ,623,1560,2,,,
sds2hmi_sdsfi_ , NaviSetDestinationAsWaypointMethodResult ,623,1562,7,,,
sds2hmi_sdsfi_ , NaviSetDestinationAsWaypointMethodStart ,623,1562,2,,,
sds2hmi_sdsfi_ , NaviSetDestinationContactMethodResult ,623,1561,7,,,
sds2hmi_sdsfi_ , NaviSetDestinationContactMethodStart ,623,1561,2,,,
sds2hmi_sdsfi_ , NaviSetDestinationItemMethodResult ,623,1552,7,,,
sds2hmi_sdsfi_ , NaviSetDestinationItemMethodStart ,623,1552,2,,,
sds2hmi_sdsfi_ , NaviSetMapModeMethodResult ,623,1544,7,,,
sds2hmi_sdsfi_ , NaviSetMapModeMethodStart ,623,1544,2,,,
sds2hmi_sdsfi_ , NaviSetNavSettingMethodResult ,623,1542,7,,,
sds2hmi_sdsfi_ , NaviSetNavSettingMethodStart ,623,1542,2,,,
sds2hmi_sdsfi_ , NaviSetRouteCriteriaMethodResult ,623,1541,7,,,
sds2hmi_sdsfi_ , NaviSetRouteCriteriaMethodStart ,623,1541,2,,,
sds2hmi_sdsfi_ , NaviSetZoomLevelMethodResult ,623,1539,7,,,
sds2hmi_sdsfi_ , NaviSetZoomLevelMethodStart ,623,1539,2,,,
sds2hmi_sdsfi_ , NaviShowNavMenuMethodResult ,623,1543,7,,,
sds2hmi_sdsfi_ , NaviShowNavMenuMethodStart ,623,1543,2,,,
sds2hmi_sdsfi_ , NaviShowPoiListMethodResult ,623,1557,7,,,
sds2hmi_sdsfi_ , NaviShowPoiListMethodStart ,623,1557,2,,,
sds2hmi_sdsfi_ , NaviShowTmcListMethodResult ,623,1556,7,,,
sds2hmi_sdsfi_ , NaviShowTmcListMethodStart ,623,1556,2,,,
sds2hmi_sdsfi_ , NaviStartGuidanceMethodResult ,623,1537,7,,,
sds2hmi_sdsfi_ , NaviStartGuidanceMethodStart ,623,1537,2,,,
sds2hmi_sdsfi_ , NaviStartLocationSearchMethodResult ,623,1565,7,,,
sds2hmi_sdsfi_ , NaviStartLocationSearchMethodStart ,623,1565,2,,,
sds2hmi_sdsfi_ , NaviStatusGet ,623,7,1,,,
sds2hmi_sdsfi_ , NaviStatusRelUpReg ,623,7,4,,,
sds2hmi_sdsfi_ , NaviStatusStatus ,623,7,6,,,
sds2hmi_sdsfi_ , NaviStatusUpReg ,623,7,3,,,
sds2hmi_sdsfi_ , NaviStopGuidanceMethodResult ,623,1538,7,,,
sds2hmi_sdsfi_ , NaviStopGuidanceMethodStart ,623,1538,2,,,
sds2hmi_sdsfi_ , NaviStoreDestinationMethodResult ,623,1548,7,,,
sds2hmi_sdsfi_ , NaviStoreDestinationMethodStart ,623,1548,2,,,
sds2hmi_sdsfi_ , PhoneDeleteNumberMethodResult ,623,1031,7,,,
sds2hmi_sdsfi_ , PhoneDeleteNumberMethodStart ,623,1031,2,,,
sds2hmi_sdsfi_ , PhoneDialContactMethodResult ,623,1035,7,,,
sds2hmi_sdsfi_ , PhoneDialContactMethodStart ,623,1035,2,,,
sds2hmi_sdsfi_ , PhoneDialNumberMethodResult ,623,1027,7,,,
sds2hmi_sdsfi_ , PhoneDialNumberMethodStart ,623,1027,2,,,
sds2hmi_sdsfi_ , PhoneDialVoiceMailMethodResult ,623,1033,7,,,
sds2hmi_sdsfi_ , PhoneDialVoiceMailMethodStart ,623,1033,2,,,
sds2hmi_sdsfi_ , PhoneGetContactListEntriesMethodResult ,623,1029,7,,,
sds2hmi_sdsfi_ , PhoneGetContactListEntriesMethodStart ,623,1029,2,,,
sds2hmi_sdsfi_ , PhoneGetDatabasesMethodResult ,623,1034,7,,,
sds2hmi_sdsfi_ , PhoneGetDatabasesMethodStart ,623,1034,2,,,
sds2hmi_sdsfi_ , PhoneGetNumberInfoMethodResult ,623,1040,7,,,
sds2hmi_sdsfi_ , PhoneGetNumberInfoMethodStart ,623,1040,2,,,
sds2hmi_sdsfi_ , PhoneRedialLastNumberMethodResult ,623,1028,7,,,
sds2hmi_sdsfi_ , PhoneRedialLastNumberMethodStart ,623,1028,2,,,
sds2hmi_sdsfi_ , PhoneSelectPhoneMethodResult ,623,1025,7,,,
sds2hmi_sdsfi_ , PhoneSelectPhoneMethodStart ,623,1025,2,,,
sds2hmi_sdsfi_ , PhoneSendDTMFDigitsMethodResult ,623,1037,7,,,
sds2hmi_sdsfi_ , PhoneSendDTMFDigitsMethodStart ,623,1037,2,,,
sds2hmi_sdsfi_ , PhoneSetContactMethodResult ,623,1039,7,,,
sds2hmi_sdsfi_ , PhoneSetContactMethodStart ,623,1039,2,,,
sds2hmi_sdsfi_ , PhoneSetPhoneSettingMethodStart ,623,1032,2,,,
sds2hmi_sdsfi_ , PhoneShowMenuMethodResult ,623,1036,7,,,
sds2hmi_sdsfi_ , PhoneShowMenuMethodStart ,623,1036,2,,,
sds2hmi_sdsfi_ , PhoneStartPairingMethodResult ,623,1026,7,,,
sds2hmi_sdsfi_ , PhoneStartPairingMethodStart ,623,1026,2,,,
sds2hmi_sdsfi_ , PhoneStatusGet ,623,8,1,,,
sds2hmi_sdsfi_ , PhoneStatusRelUpReg ,623,8,4,,,
sds2hmi_sdsfi_ , PhoneStatusStatus ,623,8,6,,,
sds2hmi_sdsfi_ , PhoneStatusUpReg ,623,8,3,,,
sds2hmi_sdsfi_ , PhoneStoreNumberMethodResult ,623,1030,7,,,
sds2hmi_sdsfi_ , PhoneStoreNumberMethodStart ,623,1030,2,,,
sds2hmi_sdsfi_ , PhoneSwitchCallMethodResult ,623,1038,7,,,
sds2hmi_sdsfi_ , PhoneSwitchCallMethodStart ,623,1038,2,,,
sds2hmi_sdsfi_ , SDS_ActiveSpeakerGet ,623,2,1,,,
sds2hmi_sdsfi_ , SDS_ActiveSpeakerRelUpReg ,623,2,4,,,
sds2hmi_sdsfi_ , SDS_ActiveSpeakerSet ,623,2,0,,,
sds2hmi_sdsfi_ , SDS_ActiveSpeakerStatus ,623,2,6,,,
sds2hmi_sdsfi_ , SDS_ActiveSpeakerUpReg ,623,2,3,,,
sds2hmi_sdsfi_ , SDS_StatusGet ,623,1,1,,,
sds2hmi_sdsfi_ , SDS_StatusRelUpReg ,623,1,4,,,
sds2hmi_sdsfi_ , SDS_StatusSet ,623,1,0,,,
sds2hmi_sdsfi_ , SDS_StatusStatus ,623,1,6,,,
sds2hmi_sdsfi_ , SDS_StatusUpReg ,623,1,3,,,
sds2hmi_sdsfi_ , TextMsgCallbackSenderMethodResult ,623,2050,7,,,
sds2hmi_sdsfi_ , TextMsgCallbackSenderMethodStart ,623,2050,2,,,
sds2hmi_sdsfi_ , TextMsgGetInfoMethodResult ,623,2049,7,,,
sds2hmi_sdsfi_ , TextMsgGetInfoMethodStart ,623,2049,2,,,
sds2hmi_sdsfi_ , TextMsgSelectMessageMethodResult ,623,2054,7,,,
sds2hmi_sdsfi_ , TextMsgSelectMessageMethodStart ,623,2054,2,,,
sds2hmi_sdsfi_ , TextMsgSendMethodResult ,623,2053,7,,,
sds2hmi_sdsfi_ , TextMsgSendMethodStart ,623,2053,2,,,
sds2hmi_sdsfi_ , TextMsgSetContentMethodResult ,623,2051,7,,,
sds2hmi_sdsfi_ , TextMsgSetContentMethodStart ,623,2051,2,,,
sds2hmi_sdsfi_ , TextMsgSetNumberMethodResult ,623,2052,7,,,
sds2hmi_sdsfi_ , TextMsgSetNumberMethodStart ,623,2052,2,,,
sds2hmi_sdsfi_ , TextMsgStatusGet ,623,13,1,,,
sds2hmi_sdsfi_ , TextMsgStatusRelUpReg ,623,13,4,,,
sds2hmi_sdsfi_ , TextMsgStatusStatus ,623,13,6,,,
sds2hmi_sdsfi_ , TextMsgStatusUpReg ,623,13,3,,,
sds2hmi_sdsfi_ , TunerAutostoreMethodResult ,623,514,7,,,
sds2hmi_sdsfi_ , TunerAutostoreMethodStart ,623,514,2,,,
sds2hmi_sdsfi_ , TunerGetAmbiguityListMethodResult ,623,520,7,,,
sds2hmi_sdsfi_ , TunerGetAmbiguityListMethodStart ,623,520,2,,,
sds2hmi_sdsfi_ , TunerGetDatabasesMethodResult ,623,519,7,,,
sds2hmi_sdsfi_ , TunerGetDatabasesMethodStart ,623,519,2,,,
sds2hmi_sdsfi_ , TunerGetListEntriesMethodResult ,623,518,7,,,
sds2hmi_sdsfi_ , TunerGetListEntriesMethodStart ,623,518,2,,,
sds2hmi_sdsfi_ , TunerSelectBand_MemBankMethodResult ,623,513,7,,,
sds2hmi_sdsfi_ , TunerSelectBand_MemBankMethodStart ,623,513,2,,,
sds2hmi_sdsfi_ , TunerSelectStationMethodResult ,623,512,7,,,
sds2hmi_sdsfi_ , TunerSelectStationMethodStart ,623,512,2,,,
sds2hmi_sdsfi_ , TunerSetSettingMethodResult ,623,515,7,,,
sds2hmi_sdsfi_ , TunerSetSettingMethodStart ,623,515,2,,,
sds2hmi_sdsfi_ , TunerShowStationListMethodResult ,623,517,7,,,
sds2hmi_sdsfi_ , TunerShowStationListMethodStart ,623,517,2,,,
sds2hmi_sdsfi_ , TunerStatusGet ,623,9,1,,,
sds2hmi_sdsfi_ , TunerStatusRelUpReg ,623,9,4,,,
sds2hmi_sdsfi_ , TunerStatusStatus ,623,9,6,,,
sds2hmi_sdsfi_ , TunerStatusUpReg ,623,9,3,,,
sds2hmi_sdsfi_ , TunerStoreStationMethodResult ,623,516,7,,,
sds2hmi_sdsfi_ , TunerStoreStationMethodStart ,623,516,2,,,
sds2hmi_sdsfi_ , VDLGetDatabasesMethodResult ,623,2561,7,,,
sds2hmi_sdsfi_ , VDLGetDatabasesMethodStart ,623,2561,2,,,
sds2hmi_sdsfi_ , VDLStatusGet ,623,14,1,,,
sds2hmi_sdsfi_ , VDLStatusRelUpReg ,623,14,4,,,
sds2hmi_sdsfi_ , VDLStatusStatus ,623,14,6,,,
sds2hmi_sdsfi_ , VDLStatusUpReg ,623,14,3,,,
sds2hmi_sdsfi_ , WeatherSetContactMethodResult ,623,1793,7,,,
sds2hmi_sdsfi_ , WeatherSetContactMethodStart ,623,1793,2,,,
sds2hmi_sdsfi_ , WeatherSetLocationMethodResult ,623,1794,7,,,
sds2hmi_sdsfi_ , WeatherSetLocationMethodStart ,623,1794,2,,,
statfi_ , CurrentPositionGet ,55,1,1,,,
statfi_ , CurrentPositionRelUpReg ,55,1,4,,,
statfi_ , CurrentPositionStatus ,55,1,6,,,
statfi_ , CurrentPositionUpReg ,55,1,3,,,
statfi_ , DeleteAllBreadCrumbsMethodResult ,55,6,7,,,
statfi_ , DeleteAllBreadCrumbsMethodStart ,55,6,2,,,
statfi_ , GetDrivenRouteDataMethodResult ,55,8,7,,,
statfi_ , GetDrivenRouteDataMethodResultFirst ,55,8,10,,,
statfi_ , GetDrivenRouteDataMethodResultLast ,55,8,12,,,
statfi_ , GetDrivenRouteDataMethodResultMiddle ,55,8,11,,,
statfi_ , GetDrivenRouteDataMethodStart ,55,8,2,,,
statfi_ , GetProfileDataMethodResult ,55,9,7,,,
statfi_ , GetProfileDataMethodStart ,55,9,2,,,
statfi_ , GetRecordedDataMethodResult ,55,2,7,,,
statfi_ , GetRecordedDataMethodResultFirst ,55,2,10,,,
statfi_ , GetRecordedDataMethodResultLast ,55,2,12,,,
statfi_ , GetRecordedDataMethodResultMiddle ,55,2,11,,,
statfi_ , GetRecordedDataMethodStart ,55,2,2,,,
statfi_ , NbofFreeBreadCrumbsGet ,55,5,1,,,
statfi_ , NbofFreeBreadCrumbsRelUpReg ,55,5,4,,,
statfi_ , NbofFreeBreadCrumbsStatus ,55,5,6,,,
statfi_ , NbofFreeBreadCrumbsUpReg ,55,5,3,,,
statfi_ , NbofWrongCurrentPositionsRelUpReg ,55,7,4,,,
statfi_ , NbofWrongCurrentPositionsStatus ,55,7,6,,,
statfi_ , NbofWrongCurrentPositionsUpReg ,55,7,3,,,
statfi_ , ProfileDataAvailableRelUpReg ,55,10,4,,,
statfi_ , ProfileDataAvailableStatus ,55,10,6,,,
statfi_ , ProfileDataAvailableUpReg ,55,10,3,,,
statfi_ , RecordingStatusGet ,55,4,1,,,
statfi_ , RecordingStatusRelUpReg ,55,4,4,,,
statfi_ , RecordingStatusStatus ,55,4,6,,,
statfi_ , RecordingStatusUpReg ,55,4,3,,,
statfi_ , SetRecordingModeAndStartRecordingMethodResult ,55,3,7,,,
statfi_ , SetRecordingModeAndStartRecordingMethodStart ,55,3,2,,,
sxm_sms_weatherfi_ , AcquireAccessToSharedMemoryMethodResult ,152,4101,7,,,
sxm_sms_weatherfi_ , AcquireAccessToSharedMemoryMethodStart ,152,4101,2,,,
sxm_sms_weatherfi_ , ExchangeCapabilitiesMethodResult ,152,4097,7,,,
sxm_sms_weatherfi_ , ExchangeCapabilitiesMethodStart ,152,4097,2,,,
sxm_sms_weatherfi_ , NowradDataGet ,152,8193,1,,,
sxm_sms_weatherfi_ , NowradDataRelUpReg ,152,8193,4,,,
sxm_sms_weatherfi_ , NowradDataStatus ,152,8193,6,,,
sxm_sms_weatherfi_ , NowradDataUpReg ,152,8193,3,,,
sxm_sms_weatherfi_ , ReleaseAccessFromSharedMemoryMethodResult ,152,4102,7,,,
sxm_sms_weatherfi_ , ReleaseAccessFromSharedMemoryMethodStart ,152,4102,2,,,
sxm_sms_weatherfi_ , WindDirectionDataGet ,152,8195,1,,,
sxm_sms_weatherfi_ , WindDirectionDataRelUpReg ,152,8195,4,,,
sxm_sms_weatherfi_ , WindDirectionDataStatus ,152,8195,6,,,
sxm_sms_weatherfi_ , WindDirectionDataUpReg ,152,8195,3,,,
sxm_sms_weatherfi_ , WindMagnitudeDataGet ,152,8194,1,,,
sxm_sms_weatherfi_ , WindMagnitudeDataRelUpReg ,152,8194,4,,,
sxm_sms_weatherfi_ , WindMagnitudeDataStatus ,152,8194,6,,,
sxm_sms_weatherfi_ , WindMagnitudeDataUpReg ,152,8194,3,,,
sxmfuelfi_ , FuelDataAuthInfoGet ,625,8193,1,,,
sxmfuelfi_ , FuelDataAuthInfoRelUpReg ,625,8193,4,,,
sxmfuelfi_ , FuelDataAuthInfoStatus ,625,8193,6,,,
sxmfuelfi_ , FuelDataAuthInfoUpReg ,625,8193,3,,,
sxmfuelfi_ , FuelPriceDataGet ,625,8196,1,,,
sxmfuelfi_ , FuelPriceDataRelUpReg ,625,8196,4,,,
sxmfuelfi_ , FuelPriceDataStatus ,625,8196,6,,,
sxmfuelfi_ , FuelPriceDataUpReg ,625,8196,3,,,
sxmfuelfi_ , FuelTypeDataGet ,625,8195,1,,,
sxmfuelfi_ , FuelTypeDataRelUpReg ,625,8195,4,,,
sxmfuelfi_ , FuelTypeDataStatus ,625,8195,6,,,
sxmfuelfi_ , FuelTypeDataUpReg ,625,8195,3,,,
sxmfuelfi_ , RegionWishListMethodResult ,625,4097,7,,,
sxmfuelfi_ , RegionWishListMethodStart ,625,4097,2,,,
sxmfuelfi_ , SXMSignalInfoGet ,619,8194,1,,,
sxmfuelfi_ , SXMSignalInfoRelUpReg ,619,8194,4,,,
sxmfuelfi_ , SXMSignalInfoStatus ,619,8194,6,,,
sxmfuelfi_ , SXMSignalInfoUpReg ,619,8194,3,,,
sxmfuelfi_ , TransferFuelPriceDataMethodResult ,625,4098,7,,,
sxmfuelfi_ , TransferFuelPriceDataMethodStart ,625,4098,2,,,
sxmmoviefi_ , MovieDataAuthInfoGet ,624,8193,1,,,
sxmmoviefi_ , MovieDataAuthInfoRelUpReg ,624,8193,4,,,
sxmmoviefi_ , MovieDataAuthInfoStatus ,624,8193,6,,,
sxmmoviefi_ , MovieDataAuthInfoUpReg ,624,8193,3,,,
sxmmoviefi_ , MovieDescriptionDataGet ,624,8195,1,,,
sxmmoviefi_ , MovieDescriptionDataRelUpReg ,624,8195,4,,,
sxmmoviefi_ , MovieDescriptionDataStatus ,624,8195,6,,,
sxmmoviefi_ , MovieDescriptionDataUpReg ,624,8195,3,,,
sxmmoviefi_ , MovieTimesDataGet ,624,8196,1,,,
sxmmoviefi_ , MovieTimesDataRelUpReg ,624,8196,4,,,
sxmmoviefi_ , MovieTimesDataStatus ,624,8196,6,,,
sxmmoviefi_ , MovieTimesDataUpReg ,624,8196,3,,,
sxmmoviefi_ , SignalInfoGet ,624,8194,1,,,
sxmmoviefi_ , SignalInfoRelUpReg ,624,8194,4,,,
sxmmoviefi_ , SignalInfoStatus ,624,8194,6,,,
sxmmoviefi_ , SignalInfoUpReg ,624,8194,3,,,
sxmmoviefi_ , TransferMovieDescriptionDataMethodResult ,624,4098,7,,,
sxmmoviefi_ , TransferMovieDescriptionDataMethodStart ,624,4098,2,,,
sxmmoviefi_ , TransferMovieTimesDataMethodResult ,624,4097,7,,,
sxmmoviefi_ , TransferMovieTimesDataMethodStart ,624,4097,2,,,
sxmweatherfi_ , AcquireGraphicalAUMethodResult ,619,4100,7,,,
sxmweatherfi_ , AcquireGraphicalAUMethodStart ,619,4100,2,,,
sxmweatherfi_ , GraphicalWeatherAURelUpReg ,619,8197,4,,,
sxmweatherfi_ , GraphicalWeatherAUStatus ,619,8197,6,,,
sxmweatherfi_ , GraphicalWeatherAuthInfoGet ,619,8199,1,,,
sxmweatherfi_ , GraphicalWeatherAuthInfoRelUpReg ,619,8199,4,,,
sxmweatherfi_ , GraphicalWeatherAuthInfoStatus ,619,8199,6,,,
sxmweatherfi_ , GraphicalWeatherAuthInfoUpReg ,619,8199,3,,,
sxmweatherfi_ , GraphicalWeatherAUUpReg ,619,8197,3,,,
sxmweatherfi_ , GraphicalWeatherDataRelUpReg ,619,8198,4,,,
sxmweatherfi_ , GraphicalWeatherDataStatus ,619,8198,6,,,
sxmweatherfi_ , GraphicalWeatherDataUpReg ,619,8198,3,,,
sxmweatherfi_ , NewUpdateFileAvailableRelUpReg ,619,8195,4,,,
sxmweatherfi_ , NewUpdateFileAvailableStatus ,619,8195,6,,,
sxmweatherfi_ , NewUpdateFileAvailableUpReg ,619,8195,3,,,
sxmweatherfi_ , ReleaseGraphicalAUMethodResult ,619,4101,7,,,
sxmweatherfi_ , ReleaseGraphicalAUMethodStart ,619,4101,2,,,
sxmweatherfi_ , ReleaseUpdateFileMethodResult ,619,4098,7,,,
sxmweatherfi_ , ReleaseUpdateFileMethodStart ,619,4098,2,,,
sxmweatherfi_ , TabWeatherAuthInfoGet ,619,8193,1,,,
sxmweatherfi_ , TabWeatherAuthInfoRelUpReg ,619,8193,4,,,
sxmweatherfi_ , TabWeatherAuthInfoStatus ,619,8193,6,9,130,3
sxmweatherfi_ , TabWeatherAuthInfoUpReg ,619,8193,3,,,
sxmweatherfi_ , TabWeatherDataRelUpReg ,619,8196,4,,,
sxmweatherfi_ , TabWeatherDataStatus ,619,8196,6,,,
sxmweatherfi_ , TabWeatherDataUpReg ,619,8196,3,,,
sxmweatherfi_ , TransferUpdateFileInfoMethodResult ,619,4097,7,,,
sxmweatherfi_ , TransferUpdateFileInfoMethodStart ,619,4097,2,,,
sxmweatherfi_ , WeatherAlertsAURelUpReg ,619,8200,4,,,
sxmweatherfi_ , WeatherAlertsAUStatus ,619,8200,6,,,
sxmweatherfi_ , WeatherAlertsAuthInfoGet ,619,8201,1,,,
sxmweatherfi_ , WeatherAlertsAuthInfoRelUpReg ,619,8201,4,,,
sxmweatherfi_ , WeatherAlertsAuthInfoStatus ,619,8201,6,,,
sxmweatherfi_ , WeatherAlertsAuthInfoUpReg ,619,8201,3,,,
sxmweatherfi_ , WeatherAlertsAUUpReg ,619,8200,3,,,
sxmweatherfi_ , XchngeCapabilitiesMethodResult ,619,4099,7,,,
sxmweatherfi_ , XchngeCapabilitiesMethodStart ,619,4099,2,,,
teafi_ , GetTEAHorizonMethodResult ,48,16,7,,,
teafi_ , GetTEAHorizonMethodStart ,48,16,2,,,
teafi_ , MostProbableTEAPathGet ,48,18,1,,,
teafi_ , MostProbableTEAPathRelUpReg ,48,18,4,,,
teafi_ , MostProbableTEAPathStatus ,48,18,6,,,
teafi_ , MostProbableTEAPathUpReg ,48,18,3,,,
teafi_ , TEAHorizonGet ,48,2,1,,,
teafi_ , TEAHorizonRelUpReg ,48,2,4,,,
teafi_ , TEAHorizonStateGet ,48,17,1,,,
teafi_ , TEAHorizonStateRelUpReg ,48,17,4,,,
teafi_ , TEAHorizonStateStatus ,48,17,6,,,
teafi_ , TEAHorizonStateUpReg ,48,17,3,,,
teafi_ , TEAHorizonStatus ,48,2,6,,,
teafi_ , TEAHorizonUpReg ,48,2,3,,,
tmctunerfi_ , CurrentUserSelectedTmcStationGet ,46,9,1,,,
